fecha,hora,co_centenario,no2_centenario,pm10_centenario,co_cordoba,no2_cordoba,pm10_cordoba,co_la_boca,no2_la_boca,pm10_la_boca
2019-02-21,1,0.56,34,40,0.60,20,s/d,0.72,21,61
2019-02-21,2,0.54,16,39,0.59,13,s/d,0.72,23,60
2019-02-21,3,0.51,12,38,0.57,12,s/d,0.70,22,60
2019-02-21,4,0.47,11,37,0.55,11,s/d,0.65,16,56
2019-02-21,5,0.41,10,36,0.51,12,s/d,0.59,16,57
2019-02-21,6,0.36,15,36,0.51,23,s/d,0.52,21,58
2019-02-21,7,0.32,12,36,0.51,25,s/d,0.46,26,58
2019-02-21,8,0.30,18,35,0.51,26,s/d,0.42,23,57
2019-02-21,9,0.28,19,34,0.52,22,s/d,0.40,22,56
2019-02-21,10,0.28,15,34,0.55,26,s/d,0.39,23,54
2019-02-21,11,0.27,13,32,0.59,29,s/d,0.39,21,53
2019-02-21,12,0.27,12,31,0.64,28,s/d,0.39,21,52
2019-02-21,13,0.27,s/d,30,0.68,25,33,0.40,24,50
2019-02-21,14,0.30,s/d,29,0.71,27,32,0.41,26,48
2019-02-21,15,0.37,23,28,0.76,30,32,0.43,24,47
2019-02-21,16,0.43,23,27,0.83,31,32,0.44,20,44
2019-02-21,17,0.49,26,26,0.88,31,32,0.46,26,41
2019-02-21,18,0.56,30,26,0.91,32,32,0.49,28,40
2019-02-21,19,0.63,35,26,0.96,33,32,0.51,29,40
2019-02-21,20,0.63,38,25,0.97,40,37,0.52,31,40
2019-02-21,21,0.64,42,25,0.99,34,40,0.54,32,40
2019-02-21,22,0.66,34,24,0.97,27,40,0.54,28,39
2019-02-21,23,0.65,28,24,0.96,31,39,0.54,30,37
2019-02-21,24,0.64,24,24,0.93,28,40,0.54,25,37
2019-02-22,1,0.63,23,23,0.89,27,37,0.54,21,37
2019-02-22,2,0.61,12,23,0.82,15,33,0.53,21,36
2019-02-22,3,0.58,10,23,0.74,11,33,0.52,21,36
2019-02-22,4,0.55,7,23,0.68,8,33,0.51,24,37
2019-02-22,5,0.52,7,23,0.63,9,34,0.50,23,38
2019-02-22,6,0.49,9,22,0.59,12,33,0.50,21,37
2019-02-22,7,0.48,15,21,0.54,16,31,0.50,21,37
2019-02-22,8,0.48,21,21,0.50,19,31,0.50,26,37
2019-02-22,9,0.50,23,21,0.50,27,29,0.52,29,37
2019-02-22,10,0.53,24,22,0.53,30,29,0.56,35,38
2019-02-22,11,0.58,24,23,0.61,34,30,0.58,25,39
2019-02-22,12,0.63,27,24,0.69,35,33,0.61,29,40
2019-02-22,13,0.70,39,25,0.78,40,36,0.67,35,43
2019-02-22,14,0.77,36,27,0.88,42,38,0.72,39,44
2019-02-22,15,0.82,31,27,0.91,37,39,0.75,40,45
2019-02-22,16,0.84,29,28,0.93,28,39,0.77,47,47
2019-02-22,17,0.87,38,30,0.95,39,41,0.78,45,49
2019-02-22,18,0.91,42,31,0.95,35,43,0.80,50,50
2019-02-22,19,0.95,42,31,0.92,36,43,0.86,45,52
2019-02-22,20,0.96,33,32,0.88,36,42,0.87,30,53
2019-02-22,21,0.96,30,33,0.92,41,42,0.84,28,53
2019-02-22,22,0.94,23,35,0.89,33,47,0.81,30,54
2019-02-22,23,0.92,20,36,0.92,32,47,0.79,32,54
2019-02-22,24,0.91,20,35,0.97,34,45,0.76,33,53
2019-02-23,1,0.86,17,35,0.98,27,45,0.72,31,52
2019-02-23,2,0.79,13,34,0.95,19,45,0.65,28,52
2019-02-23,3,0.70,12,34,0.91,16,45,0.57,19,52
2019-02-23,4,0.64,10,34,0.88,14,45,0.52,22,50
2019-02-23,5,0.57,7,34,0.75,12,45,0.50,19,49
2019-02-23,6,0.52,8,33,0.69,15,45,0.47,19,48
2019-02-23,7,0.48,11,33,0.64,23,45,0.46,28,47
2019-02-23,8,0.46,12,33,0.59,24,46,0.46,26,46
2019-02-23,9,0.46,13,32,0.57,24,46,0.48,24,46
2019-02-23,10,0.48,13,32,0.58,25,46,0.49,22,45
2019-02-23,11,0.51,13,31,0.61,26,46,0.52,23,43
2019-02-23,12,0.53,12,30,0.61,18,44,0.54,21,41
2019-02-23,13,0.57,14,28,0.66,30,41,0.57,22,38
2019-02-23,14,0.62,16,27,0.74,36,40,0.60,25,38
2019-02-23,15,0.66,17,27,0.83,38,39,0.62,26,38
2019-02-23,16,0.68,14,27,0.90,34,41,0.63,26,36
2019-02-23,17,0.70,16,25,0.92,36,38,0.66,28,33
2019-02-23,18,0.70,16,23,0.95,35,38,0.67,23,32
2019-02-23,19,0.70,16,23,0.96,34,37,0.67,25,28
2019-02-23,20,0.73,17,22,1.00,37,36,0.68,29,26
2019-02-23,21,0.75,18,21,1.00,36,35,0.70,28,25
2019-02-23,22,0.80,15,20,0.97,34,30,0.75,27,25
2019-02-23,23,0.84,14,19,0.95,33,30,0.79,23,25
2019-02-23,24,0.86,11,20,0.95,28,30,0.80,28,25
2019-02-24,1,0.87,11,20,0.98,30,31,0.79,29,26
2019-02-24,2,0.87,10,21,0.98,29,32,0.79,26,27
2019-02-24,3,0.86,9,21,0.98,29,32,0.79,25,27
2019-02-24,4,0.83,8,22,0.97,28,33,0.76,32,28
2019-02-24,5,0.77,10,22,0.95,23,34,0.70,22,28
2019-02-24,6,0.67,6,22,0.89,17,34,0.61,11,28
2019-02-24,7,0.58,7,22,0.80,19,33,0.52,14,28
2019-02-24,8,0.53,7,22,0.71,18,33,0.46,13,27
2019-02-24,9,0.47,6,22,0.62,17,33,0.41,7,27
2019-02-24,10,0.43,8,23,0.56,16,33,0.35,11,27
2019-02-24,11,0.41,10,23,0.50,16,32,0.30,9,27
2019-02-24,12,0.38,26,23,0.45,16,33,0.26,10,27
2019-02-24,13,0.36,81,24,0.42,16,33,0.24,11,27
2019-02-24,14,0.36,46,23,0.40,21,33,0.22,10,27
2019-02-24,15,0.35,7,23,0.37,20,33,0.21,12,26
2019-02-24,16,0.35,6,23,0.35,16,31,0.21,17,25
2019-02-24,17,0.35,7,23,0.33,16,32,0.20,19,26
2019-02-24,18,0.34,8,23,0.32,18,29,0.20,14,26
2019-02-24,19,0.35,11,23,0.31,20,29,0.19,15,26
2019-02-24,20,0.36,10,22,0.32,22,28,0.19,19,26
2019-02-24,21,0.37,14,22,0.33,22,26,0.20,21,25
2019-02-24,22,0.38,15,22,0.33,23,25,0.21,28,25
2019-02-24,23,0.41,18,22,0.34,25,25,0.22,30,24
2019-02-24,24,0.43,14,22,0.36,21,25,0.22,23,24
2019-02-25,1,0.43,7,22,0.35,14,25,0.23,14,24
2019-02-25,2,0.43,6,22,0.36,14,25,0.23,9,23
2019-02-25,3,0.42,5,21,0.36,14,24,0.24,9,23
2019-02-25,4,0.41,6,21,0.34,16,23,0.24,15,22
2019-02-25,5,0.39,11,21,0.32,19,23,0.24,14,22
2019-02-25,6,0.36,7,21,0.32,16,24,0.24,13,23
2019-02-25,7,0.33,10,21,0.34,19,25,0.24,18,23
2019-02-25,8,0.32,13,21,0.41,29,25,0.24,21,22
2019-02-25,9,0.33,13,20,0.50,25,26,0.25,20,22
2019-02-25,10,0.35,12,19,0.56,24,26,0.25,16,22
2019-02-25,11,0.36,10,19,0.62,23,26,0.25,13,21
2019-02-25,12,0.38,10,19,0.70,23,27,0.25,9,21
2019-02-25,13,0.40,11,18,0.77,22,27,0.25,s/d,20
2019-02-25,14,0.40,11,18,0.81,22,27,0.25,s/d,20
2019-02-25,15,0.42,15,18,0.84,23,27,s/d,s/d,20
2019-02-25,16,0.43,14,18,0.80,20,28,s/d,s/d,20
2019-02-25,17,0.43,14,17,0.74,21,28,s/d,24,19
2019-02-25,18,0.43,14,17,0.72,24,27,s/d,20,20
2019-02-25,19,0.44,17,17,0.75,27,27,s/d,20,20
2019-02-25,20,0.45,19,17,0.74,27,27,s/d,21,20
2019-02-25,21,0.47,17,17,0.73,25,28,0.23,27,20
2019-02-25,22,0.49,19,17,0.73,24,28,0.23,29,20
2019-02-25,23,0.50,18,17,0.72,25,28,0.23,28,20
2019-02-25,24,0.50,18,17,0.74,24,28,0.24,28,20
2019-02-26,1,0.50,18,17,0.75,22,28,0.25,28,20
2019-02-26,2,0.49,13,17,0.71,17,28,0.25,25,21
2019-02-26,3,0.47,9,17,0.63,16,28,0.26,14,21
2019-02-26,4,0.45,10,17,0.56,15,28,0.27,8,22
2019-02-26,5,0.42,10,17,0.50,15,28,0.27,8,22
2019-02-26,6,0.39,14,17,0.46,20,28,0.27,20,22
2019-02-26,7,0.39,18,17,0.44,24,28,0.28,20,22
2019-02-26,8,0.41,18,18,0.44,26,28,0.30,18,22
2019-02-26,9,0.43,18,18,0.46,25,27,0.29,18,23
2019-02-26,10,0.45,16,18,0.51,26,27,0.29,17,24
2019-02-26,11,0.47,14,19,0.55,24,28,0.28,10,25
2019-02-26,12,0.49,12,19,0.62,24,27,0.27,8,25
2019-02-26,13,0.50,11,20,0.67,21,28,0.26,9,26
2019-02-26,14,0.51,10,20,0.73,26,28,0.25,8,26
2019-02-26,15,0.50,11,19,0.75,22,28,0.23,11,27
2019-02-26,16,0.48,12,20,0.77,22,28,0.21,13,27
2019-02-26,17,0.46,14,20,0.82,24,28,0.20,13,27
2019-02-26,18,0.45,17,20,0.93,27,28,0.20,14,26
2019-02-26,19,0.45,16,21,1.03,29,29,0.20,18,27
2019-02-26,20,0.46,20,20,1.10,30,29,0.22,29,26
2019-02-26,21,0.49,25,20,1.17,32,29,0.24,33,26
2019-02-26,22,0.53,27,21,1.20,33,29,0.28,29,26
2019-02-26,23,0.58,29,23,1.24,33,28,0.34,33,27
2019-02-26,24,0.64,30,24,1.26,33,28,0.38,32,28
2019-02-27,1,0.71,29,25,1.25,32,29,0.44,31,31
2019-02-27,2,0.75,25,26,1.11,24,30,0.47,27,29
2019-02-27,3,0.75,23,26,0.96,15,30,0.48,27,29
2019-02-27,4,0.74,14,26,0.83,15,30,0.48,27,28
2019-02-27,5,0.71,12,26,0.71,14,30,0.47,22,28
2019-02-27,6,0.68,15,26,0.60,15,31,0.46,23,32
2019-02-27,7,0.68,22,26,0.52,23,31,0.43,23,32
2019-02-27,8,0.67,23,26,0.46,26,30,0.43,24,31
2019-02-27,9,0.63,23,27,0.40,25,30,0.42,24,31
2019-02-27,10,0.62,21,27,0.37,25,29,0.42,25,31
2019-02-27,11,0.63,19,27,0.34,25,29,0.45,25,32
2019-02-27,12,0.65,19,27,0.31,26,29,0.47,22,32
2019-02-27,13,0.67,20,28,0.28,25,29,0.49,25,32
2019-02-27,14,0.67,18,28,0.26,26,29,0.50,24,33
2019-02-27,15,0.63,18,29,0.22,22,29,0.50,24,33
2019-02-27,16,0.59,19,29,0.17,23,29,0.48,23,33
2019-02-27,17,0.57,18,29,0.11,24,30,0.47,24,33
2019-02-27,18,0.55,20,30,0.10,22,32,0.46,25,34
2019-02-27,19,0.54,22,31,0.10,22,39,0.47,24,36
2019-02-27,20,0.54,21,31,0.10,20,40,0.47,22,38
2019-02-27,21,0.55,22,31,0.09,21,40,0.48,24,38
2019-02-27,22,0.57,24,31,0.09,26,39,0.50,26,37
2019-02-27,23,0.59,23,29,0.10,26,39,0.51,31,38
2019-02-27,24,0.62,26,27,0.13,33,39,0.56,30,38
2019-02-28,1,0.64,22,26,0.14,29,38,0.56,30,35
2019-02-28,2,0.65,22,26,0.19,26,37,0.54,37,35
2019-02-28,3,0.66,21,25,0.24,23,37,0.53,33,36
2019-02-28,4,0.66,18,26,0.30,23,38,0.52,27,37
2019-02-28,5,0.64,12,26,0.35,22,39,0.49,19,38
2019-02-28,6,0.61,10,26,0.40,21,39,0.45,21,34
2019-02-28,7,0.60,15,26,0.47,25,40,0.43,24,34
2019-02-28,8,0.58,16,26,0.54,27,41,0.37,18,35
2019-02-28,9,0.58,15,26,0.63,28,42,0.35,17,34
2019-02-28,10,0.58,16,26,0.68,32,43,0.35,20,34
2019-02-28,11,0.59,17,25,0.72,31,43,0.34,21,33
2019-02-28,12,0.59,16,25,0.75,27,44,0.33,22,33
2019-02-28,13,0.61,17,25,0.79,26,44,0.34,21,33
2019-02-28,14,0.62,25,25,0.84,31,s/d,0.35,21,33
2019-02-28,15,0.62,23,25,0.83,36,s/d,0.39,21,38
2019-02-28,16,0.63,29,25,0.79,45,s/d,0.39,28,39
2019-02-28,17,0.63,42,26,0.78,40,s/d,0.39,27,39
2019-02-28,18,0.63,40,26,0.76,33,s/d,0.41,28,39
2019-02-28,19,0.64,32,25,0.77,33,s/d,0.42,31,37
2019-02-28,20,0.65,29,25,0.79,40,s/d,0.41,34,36
2019-02-28,21,0.67,31,25,0.80,41,s/d,0.41,33,36
2019-02-28,22,0.69,21,25,0.77,32,s/d,0.41,25,36
2019-02-28,23,0.70,20,25,0.76,22,s/d,0.36,18,35
2019-02-28,24,0.70,20,25,0.73,21,s/d,0.34,20,34
2019-03-01,1,0.69,18,24,0.70,19,s/d,0.34,20,34
2019-03-01,2,0.67,15,24,0.65,20,s/d,0.33,20,34
2019-03-01,3,0.65,10,24,0.58,21,s/d,0.32,16,33
2019-03-01,4,0.62,7,23,0.50,11,s/d,0.32,18,32
2019-03-01,5,0.58,7,23,0.43,14,s/d,0.33,16,31
2019-03-01,6,0.55,10,23,0.40,16,s/d,0.33,18,32
2019-03-01,7,0.54,14,23,0.38,18,s/d,0.36,20,32
2019-03-01,8,0.54,16,22,0.37,18,s/d,0.41,22,34
2019-03-01,9,0.56,17,22,0.38,18,s/d,0.44,22,36
2019-03-01,10,0.60,20,22,0.40,19,s/d,0.49,21,38
2019-03-01,11,0.64,20,23,0.43,20,s/d,0.54,20,41
2019-03-01,12,0.68,24,23,0.46,22,s/d,0.58,22,43
2019-03-01,13,0.71,19,23,0.49,22,s/d,0.61,20,44
2019-03-01,14,0.74,18,23,0.51,18,s/d,0.63,21,47
2019-03-01,15,0.72,s/d,24,0.52,17,s/d,0.63,20,44
2019-03-01,16,0.66,s/d,25,0.52,16,s/d,0.62,21,45
2019-03-01,17,0.62,20,25,0.50,17,s/d,0.62,25,46
2019-03-01,18,0.56,22,25,0.47,19,28,0.62,28,47
2019-03-01,19,0.50,23,27,0.45,23,29,0.62,32,49
2019-03-01,20,0.46,26,28,0.42,26,30,0.62,27,49
2019-03-01,21,0.48,26,28,0.40,27,30,0.63,26,50
2019-03-01,22,0.50,25,29,0.40,28,30,0.64,27,50
2019-03-01,23,0.52,23,30,0.40,26,30,0.65,25,51
2019-03-01,24,0.54,18,30,0.40,25,31,0.65,21,52
2019-03-02,1,0.55,16,32,0.43,24,29,0.63,18,54
2019-03-02,2,0.53,10,33,0.48,23,30,0.58,17,54
2019-03-02,3,0.51,11,33,0.55,24,30,0.53,24,55
2019-03-02,4,0.48,11,33,0.56,22,30,0.48,21,56
2019-03-02,5,0.44,10,34,0.55,16,31,0.43,22,56
2019-03-02,6,0.39,9,34,0.54,17,31,0.38,22,56
2019-03-02,7,0.38,11,34,0.53,17,31,0.34,22,56
2019-03-02,8,0.36,12,35,0.52,21,31,0.31,18,54
2019-03-02,9,0.33,11,35,0.51,20,31,0.29,17,52
2019-03-02,10,0.33,10,35,0.49,20,31,0.29,14,50
2019-03-02,11,0.34,9,34,0.43,20,30,0.28,13,47
2019-03-02,12,0.34,9,33,0.42,18,31,0.27,13,44
2019-03-02,13,0.35,10,32,0.43,19,31,0.28,12,42
2019-03-02,14,0.36,10,32,0.44,20,31,0.29,11,39
2019-03-02,15,0.34,9,31,0.46,21,31,0.30,12,36
2019-03-02,16,0.34,8,30,0.46,19,31,0.31,11,33
2019-03-02,17,0.34,9,28,0.45,18,30,0.31,12,32
2019-03-02,18,0.33,10,27,0.45,22,30,0.33,19,31
2019-03-02,19,0.33,15,26,0.43,28,31,0.35,23,31
2019-03-02,20,0.34,26,25,0.43,33,31,0.37,33,30
2019-03-02,21,0.37,29,25,0.46,36,30,0.39,39,30
2019-03-02,22,0.40,23,24,0.48,32,30,0.42,28,29
2019-03-02,23,0.42,16,24,0.48,23,30,0.42,24,28
2019-03-02,24,0.44,13,23,0.48,21,29,0.43,20,26
2019-03-03,1,0.45,12,21,0.48,21,27,0.44,23,24
2019-03-03,2,0.47,10,20,0.48,18,25,0.43,19,24
2019-03-03,3,0.46,9,20,0.47,14,25,0.42,16,23
2019-03-03,4,0.44,7,20,0.47,18,25,0.40,14,23
2019-03-03,5,0.41,6,19,0.42,13,24,0.38,17,22
2019-03-03,6,0.37,7,19,0.38,11,23,0.35,18,21
2019-03-03,7,0.35,11,18,0.35,13,23,0.35,18,21
2019-03-03,8,0.33,10,17,0.33,11,22,0.33,14,21
2019-03-03,9,0.32,6,17,0.31,8,22,0.32,14,20
2019-03-03,10,0.31,5,17,0.30,9,21,0.32,12,20
2019-03-03,11,0.31,5,16,0.30,8,20,0.31,11,20
2019-03-03,12,0.31,8,16,0.30,9,20,0.31,10,21
2019-03-03,13,0.32,6,16,0.30,8,20,0.31,9,20
2019-03-03,14,0.33,6,15,0.30,7,19,0.32,10,20
2019-03-03,15,0.32,7,15,0.30,8,18,0.32,8,20
2019-03-03,16,0.32,8,15,0.31,9,17,0.32,11,20
2019-03-03,17,0.32,10,15,0.34,13,17,0.33,9,20
2019-03-03,18,0.32,9,15,0.37,17,18,0.34,13,22
2019-03-03,19,0.33,12,14,0.41,20,17,0.35,19,22
2019-03-03,20,0.34,17,13,0.45,22,16,0.37,20,23
2019-03-03,21,0.36,15,13,0.49,18,16,0.39,15,22
2019-03-03,22,0.38,13,13,0.51,14,15,0.40,14,22
2019-03-03,23,0.40,17,13,0.53,14,14,0.42,12,22
2019-03-03,24,0.41,12,13,0.54,11,14,0.43,12,22
2019-03-04,1,0.41,8,13,0.54,13,15,0.43,10,23
2019-03-04,2,0.41,6,14,0.51,9,15,0.42,8,25
2019-03-04,3,0.40,6,15,0.48,13,19,0.42,14,26
2019-03-04,4,0.39,8,15,0.46,15,21,0.40,18,26
2019-03-04,5,0.37,9,15,0.45,18,22,0.39,18,26
2019-03-04,6,0.35,12,15,0.46,19,22,0.39,21,27
2019-03-04,7,0.35,13,16,0.48,20,22,0.41,17,27
2019-03-04,8,0.36,14,16,0.49,22,23,0.44,16,27
2019-03-04,9,0.37,16,16,0.50,22,24,0.45,18,27
2019-03-04,10,0.37,15,16,0.51,17,24,0.46,16,27
2019-03-04,11,0.37,10,16,0.51,14,25,0.47,12,26
2019-03-04,12,0.38,12,15,0.51,18,25,0.48,20,26
2019-03-04,13,0.39,11,15,0.52,19,25,0.48,18,26
2019-03-04,14,0.40,9,15,0.53,17,25,0.48,15,26
2019-03-04,15,0.40,8,15,0.53,16,25,0.46,15,25
2019-03-04,16,0.40,9,15,0.53,17,24,0.43,14,24
2019-03-04,17,0.39,8,14,0.54,17,23,0.41,12,23
2019-03-04,18,0.38,10,13,0.54,19,22,0.41,11,20
2019-03-04,19,0.39,13,14,0.56,20,21,0.40,16,17
2019-03-04,20,0.41,18,14,0.59,26,21,0.40,24,15
2019-03-04,21,0.45,23,13,0.64,30,22,0.42,23,16
2019-03-04,22,0.52,24,13,0.69,31,23,0.50,24,16
2019-03-04,23,0.59,23,14,0.75,31,23,0.62,28,18
2019-03-04,24,0.71,23,14,0.84,31,24,0.72,27,19
2019-03-05,1,0.85,22,15,0.98,32,24,0.87,26,20
2019-03-05,2,1.02,22,16,1.17,32,25,0.97,28,19
2019-03-05,3,1.19,21,15,1.29,30,22,1.12,22,19
2019-03-05,4,1.28,21,17,1.33,28,21,1.21,22,21
2019-03-05,5,1.32,21,18,1.32,28,21,1.27,19,23
2019-03-05,6,1.31,20,18,1.29,28,22,1.26,18,24
2019-03-05,7,1.31,19,19,1.24,27,22,1.17,20,24
2019-03-05,8,1.21,20,19,1.16,26,21,1.08,19,25
2019-03-05,9,1.08,16,19,1.03,24,20,0.92,19,25
2019-03-05,10,0.91,11,19,0.85,21,20,0.79,16,25
2019-03-05,11,0.74,9,20,0.73,20,19,0.65,15,25
2019-03-05,12,0.62,9,20,0.65,17,20,0.54,13,25
2019-03-05,13,0.53,7,20,0.59,14,21,0.44,14,25
2019-03-05,14,0.46,12,21,0.53,15,21,0.35,12,25
2019-03-05,15,0.39,16,21,0.50,17,21,0.30,12,25
2019-03-05,16,0.36,9,21,0.48,20,21,0.29,10,25
2019-03-05,17,0.36,11,21,0.48,26,22,0.29,13,26
2019-03-05,18,0.36,16,21,0.47,24,22,0.29,14,26
2019-03-05,19,0.36,22,21,0.50,32,23,0.29,18,27
2019-03-05,20,0.40,27,21,0.53,25,25,0.31,19,27
2019-03-05,21,0.42,20,21,0.55,20,27,0.32,21,27
2019-03-05,22,0.44,15,21,0.58,25,27,0.32,21,26
2019-03-05,23,0.45,16,20,0.61,28,27,0.33,23,25
2019-03-05,24,0.47,20,19,0.65,27,26,0.33,25,23
2019-03-06,1,0.47,13,18,0.66,23,25,0.35,25,22
2019-03-06,2,0.47,11,18,0.66,23,25,0.36,25,20
2019-03-06,3,0.47,12,16,0.64,23,25,0.37,30,19
2019-03-06,4,0.44,16,16,0.61,18,24,0.37,28,18
2019-03-06,5,0.42,18,15,0.59,20,24,0.37,27,16
2019-03-06,6,0.44,21,15,0.57,24,23,0.40,21,16
2019-03-06,7,0.46,21,15,0.55,24,24,0.46,26,16
2019-03-06,8,0.48,22,15,0.52,24,27,0.52,29,17
2019-03-06,9,0.50,20,15,0.53,22,27,0.55,28,19
2019-03-06,10,0.52,17,16,0.53,19,27,0.58,29,20
2019-03-06,11,0.54,14,15,0.52,15,28,0.59,25,22
2019-03-06,12,0.56,15,16,0.52,16,27,0.61,23,22
2019-03-06,13,0.59,19,16,0.53,18,27,0.63,24,23
2019-03-06,14,0.59,19,16,0.52,15,26,0.63,23,24
2019-03-06,15,0.59,19,16,0.51,18,27,0.60,18,25
2019-03-06,16,0.59,13,17,0.50,24,29,0.56,13,27
2019-03-06,17,0.60,13,17,0.51,22,29,0.54,14,27
2019-03-06,18,0.60,17,17,0.50,19,30,0.55,20,28
2019-03-06,19,0.62,19,17,0.52,24,31,0.59,24,29
2019-03-06,20,0.64,27,17,0.53,24,30,0.62,25,30
2019-03-06,21,0.65,29,17,0.53,27,30,0.64,27,32
2019-03-06,22,0.67,28,18,0.55,30,33,0.66,25,33
2019-03-06,23,0.68,24,18,0.58,32,36,0.66,21,34
2019-03-06,24,0.68,19,19,0.57,31,37,0.67,21,35
2019-03-07,1,0.67,18,19,0.55,27,38,0.67,21,35
2019-03-07,2,0.66,12,19,0.54,19,39,0.66,20,36
2019-03-07,3,0.64,8,19,0.53,11,39,0.61,21,36
2019-03-07,4,0.60,7,19,0.52,10,39,0.58,21,36
2019-03-07,5,0.57,7,19,0.51,10,38,0.55,19,36
2019-03-07,6,0.52,8,18,0.50,13,38,0.52,20,37
2019-03-07,7,0.50,10,18,0.48,14,37,0.53,22,37
2019-03-07,8,0.51,11,18,0.50,17,34,0.54,18,36
2019-03-07,9,0.54,12,18,0.53,15,33,0.57,20,36
2019-03-07,10,0.59,11,18,0.56,19,33,0.61,26,37
2019-03-07,11,0.64,13,19,0.58,19,33,0.64,24,37
2019-03-07,12,0.67,14,19,0.60,16,33,0.67,23,38
2019-03-07,13,0.71,15,19,0.62,15,33,0.69,22,39
2019-03-07,14,0.73,12,20,0.63,14,34,0.70,14,38
2019-03-07,15,0.75,11,20,0.65,23,34,0.68,13,38
2019-03-07,16,0.75,11,20,0.66,22,34,0.67,15,38
2019-03-07,17,0.74,12,20,0.66,23,35,0.65,17,39
2019-03-07,18,0.71,16,20,0.67,28,34,0.64,22,40
2019-03-07,19,0.70,16,21,0.70,24,34,0.61,18,41
2019-03-07,20,0.68,12,22,0.77,27,37,0.58,23,41
2019-03-07,21,0.66,11,22,0.84,24,35,0.54,23,39
2019-03-07,22,0.65,11,21,0.89,28,31,0.54,29,38
2019-03-07,23,0.65,13,21,0.90,29,28,0.53,23,37
2019-03-07,24,0.63,13,20,0.91,24,27,0.51,25,36
2019-03-08,1,0.61,13,20,0.94,26,25,0.49,29,36
2019-03-08,2,0.58,12,20,0.93,24,23,0.45,31,35
2019-03-08,3,0.54,12,19,0.89,20,23,0.42,22,35
2019-03-08,4,0.52,10,20,0.79,16,23,0.41,13,34
2019-03-08,5,0.49,9,20,0.69,14,24,0.40,14,34
2019-03-08,6,0.46,8,20,0.64,16,23,0.38,15,33
2019-03-08,7,0.43,8,19,0.61,20,22,0.35,16,32
2019-03-08,8,0.41,18,19,0.60,21,23,0.33,14,31
2019-03-08,9,0.39,54,18,0.59,23,25,0.31,12,30
2019-03-08,10,0.37,65,19,0.62,25,26,0.29,10,29
2019-03-08,11,0.36,14,18,0.64,21,27,0.27,11,27
2019-03-08,12,0.37,21,17,0.70,21,28,0.25,11,26
2019-03-08,13,s/d,10,17,0.75,22,29,0.24,9,24
2019-03-08,14,s/d,s/d,18,0.78,21,29,0.23,10,24
2019-03-08,15,s/d,s/d,17,0.81,22,30,0.21,11,23
2019-03-08,16,s/d,s/d,17,0.81,21,30,0.20,12,22
2019-03-08,17,s/d,s/d,17,0.81,22,30,0.19,11,21
2019-03-08,18,s/d,s/d,17,0.82,22,31,0.18,15,20
2019-03-08,19,0.19,s/d,16,0.87,29,30,0.17,20,18
2019-03-08,20,0.18,s/d,16,0.98,31,27,0.17,21,17
2019-03-08,21,0.18,s/d,17,1.02,28,28,0.16,21,18
2019-03-08,22,0.17,s/d,17,1.09,30,32,0.16,22,18
2019-03-08,23,0.16,s/d,18,1.07,23,33,0.16,24,19
2019-03-08,24,0.15,s/d,18,1.02,18,34,0.17,19,19
2019-03-09,1,0.13,s/d,18,0.98,16,35,0.18,17,20
2019-03-09,2,0.12,s/d,18,0.91,16,36,0.19,13,20
2019-03-09,3,0.10,s/d,18,0.81,15,36,0.20,9,20
2019-03-09,4,0.09,s/d,18,0.64,16,37,0.21,12,20
2019-03-09,5,0.07,s/d,19,0.54,15,37,0.22,18,21
2019-03-09,6,0.06,s/d,18,0.42,17,39,0.22,27,20
2019-03-09,7,0.05,s/d,19,0.40,20,41,0.23,32,21
2019-03-09,8,0.05,s/d,20,0.42,22,41,0.25,23,21
2019-03-09,9,0.06,s/d,20,0.43,25,42,0.25,17,21
2019-03-09,10,0.06,s/d,19,0.46,23,42,0.25,16,21
2019-03-09,11,0.08,s/d,20,0.49,21,s/d,0.26,14,21
2019-03-09,12,0.09,s/d,20,0.52,21,s/d,0.27,14,21
2019-03-09,13,0.11,s/d,20,0.56,18,s/d,0.29,15,22
2019-03-09,14,s/d,s/d,19,0.57,15,s/d,0.31,18,22
2019-03-09,15,s/d,s/d,20,0.57,15,s/d,0.32,15,23
2019-03-09,16,s/d,s/d,20,0.57,13,s/d,0.33,15,23
2019-03-09,17,s/d,s/d,20,0.55,14,s/d,0.35,16,24
2019-03-09,18,s/d,s/d,21,0.53,16,s/d,0.37,15,24
2019-03-09,19,s/d,s/d,21,0.51,15,s/d,0.39,16,24
2019-03-09,20,0.37,s/d,20,0.50,18,s/d,0.39,21,23
2019-03-09,21,0.36,s/d,20,0.50,20,s/d,0.40,23,23
2019-03-09,22,0.35,s/d,20,0.51,21,s/d,0.40,27,23
2019-03-09,23,0.27,s/d,20,0.52,19,s/d,0.41,28,23
2019-03-09,24,0.27,s/d,20,0.52,20,s/d,0.42,29,23
2019-03-10,1,0.27,s/d,20,0.53,19,s/d,0.41,24,23
2019-03-10,2,0.27,s/d,21,0.55,25,s/d,0.40,28,23
2019-03-10,3,0.29,s/d,22,0.56,24,s/d,0.39,29,24
2019-03-10,4,0.30,s/d,22,0.57,23,s/d,0.40,31,26
2019-03-10,5,0.29,s/d,22,0.57,22,s/d,0.40,29,26
2019-03-10,6,0.28,s/d,22,0.56,22,s/d,0.39,27,25
2019-03-10,7,0.26,s/d,22,0.58,21,s/d,0.38,25,25
